3.301112315144907883e-02,8.366348366968721917e-02,1.868342467190420575e-01,1.493988469650534279e-01,1.776871471508832123e-01,-1.127530775365944982e-01,9.515488135128914726e-02,9.167826279977807358e-02,1.140326237135979165e-01,1.839342739135745725e-02,-3.431618656240423282e-02,6.256823771088286523e-02,1.701052837265885354e-01,-1.021359698101204257e-02,1.462509142452148858e-01,-3.285716957157695101e-02,1.113086270444509779e-01,-3.123558200163952317e-02,-7.025422192621286199e-02,-6.959457905894311791e-02,-2.691853096575895221e-01,2.622619967209875377e-02,6.571387894923905182e-02,-1.606040767705012029e-01,2.006174773230391395e-01,-1.197594679428408831e-01,-1.319069125464372716e-01,-1.058373806075800505e-01,1.764751799182378011e-01,1.861522054142739635e-01
1.194513668351282060e-01,-7.340658772163805024e-02,-1.213528491239007495e-01,-1.940586110048817814e-01,1.552455873067092873e-01,-1.205019684256749268e-01,3.110304646784523008e-03,-5.314835793132283853e-02,1.786665818810508760e-02,-1.590329152511094357e-01,1.055542467793377653e-01,-5.014480921563183591e-01,-3.091907021297263247e-01,3.412473067693991280e-01,2.499416611127037724e-01,-1.559133104746187881e-01,-2.635278540162763194e-01,-1.153833085365712774e-01,-3.305009629430139539e-01,-2.798053415161394497e-01,-3.013884956402788640e-01,1.710630486910652559e-01,-1.125446469942261718e-01,-5.887675556750266992e-01,6.495665745010505143e-02,1.753096356773233833e-01,5.967135502722069329e-02,7.722196042022838602e-02,-1.139231293322857247e-01,-1.455166689460901663e-01
-1.631001998340228798e-01,-3.734312426247988342e-02,3.523717626015476778e-02,-1.401704089063426084e-01,2.170444811172898055e-03,-9.830023919234472107e-02,-9.283480722134124230e-02,8.181515809939894635e-02,4.893359366580648379e-02,-1.292662497105527830e-01,-2.094992730856352556e-02,-2.830592511350178697e-02,1.952884140652318690e-01,-1.191047123986767320e-01,1.547503686811720069e-01,-6.303620905310838851e-02,-1.668010407480159385e-01,-8.739242593635035417e-02,-1.560293831314547575e-01,7.644374585236102249e-02,-2.008348613563818164e-01,8.445810196885569776e-02,6.414555584090962832e-03,-2.326906858291614144e-01,1.486214344384738928e-01,1.053592640545179954e-01,1.364778772002205563e-02,-1.006694486732368221e-01,-5.279125251397943225e-02,1.488499150417858241e-01
-1.202535382046039381e-01,2.064296447722199501e-01,1.141914600108236977e-01,1.749576406721492783e-01,5.346557485464345852e-03,2.226610290260843394e-01,5.817525819114119368e-02,2.066238178697768491e-01,-4.802184390097664901e-02,-4.612227355865349682e-02,1.776989978740431686e-01,-2.611228843157680779e-01,1.179147881190305419e-01,2.283092994455085123e-01,1.677095120581103549e-01,2.875057272108884621e-01,1.500708764526432169e-02,-5.528455266404837254e-02,-7.235430761903839658e-02,1.138487063432773588e-01,2.672192643481353658e-01,1.341990804267339243e-01,-4.366065757817447907e-02,1.127229475560787009e-02,-4.381871668528387193e-02,1.114125302879581253e-01,-1.150918524012893712e-01,-1.363515684915722337e-01,7.401475493834901165e-02,9.967530724165513112e-02
-5.863671892087553295e-02,-7.833261892417410499e-02,7.761872824444995822e-02,4.534315020769184162e-02,-2.973685041241796653e-02,-1.882513309862311399e-02,-1.743917636447689032e-02,2.753855210129138031e-01,1.444081323145902374e-01,-1.406791452668534545e-02,-1.917189932298102861e-01,-3.516084770244264079e-02,6.533230938627137933e-03,1.166435329808971147e-02,3.775801573471525285e-02,2.825467683011185713e-02,-2.309050110006715881e-02,-2.390072101285268744e-02,-6.296927330461306316e-02,-9.023502626842301588e-02,-2.112242091544886124e-01,1.787170249179491702e-02,-2.597386597670588160e-02,5.784583647212928476e-03,2.156318175876066889e-01,-1.608257564019592578e-02,-2.242000475107058799e-01,9.103540816863828558e-03,-2.293183207530722842e-02,2.893370674761792244e-02
-1.471444342555697227e-01,6.426996967087930668e-02,5.412788728415524747e-02,-1.401625959351006090e-01,9.277257082880814576e-02,-1.817793807451415500e-01,2.858715835233760494e-01,-6.673840275637195341e-02,-3.383807741846454886e-02,-2.827909701165019904e-04,-1.428165661751292226e-01,3.044980553294866499e-01,1.492126285374938410e-01,-4.340208417625731480e-02,-7.885909777597269188e-02,1.061128446614263282e-01,-1.832900730319433069e-01,-3.157616082357631582e-01,-6.466050404177157984e-03,7.033830217730192846e-02,5.485103350288444979e-02,1.913263625563944581e-01,2.206205065710267060e-02,-7.639118835263526697e-02,1.143630498508657334e-01,-4.212151109519790548e-02,-2.301991790804422400e-01,-1.105259138778640765e-01,-4.800999174167729783e-02,1.085846992311745168e-01
-1.428165385679493471e-01,-8.624253526305605821e-02,3.002799653182192108e-02,-1.758580903580548305e-01,2.325541170465867877e-02,-1.368417667494656043e-01,-5.727284797013334344e-02,1.373880168412461023e-01,7.455487748531493264e-02,1.000495534170010997e-01,-1.216809979020088001e-01,5.130065364739515993e-02,8.556040024114293374e-02,-1.478604375554586625e-01,1.363579716352419369e-01,-2.181890857563739683e-02,1.206735673100058429e-02,-6.986728826761676690e-03,1.015850098276319807e-02,7.530015576548222678e-02,-1.799373377308036981e-01,-4.086969908235491000e-02,7.295000452918906642e-02,3.552500658574993947e-02,8.531757421260122154e-02,-1.890375147185791027e-01,-1.462717616150003286e-01,-1.137210646389986007e-01,1.081781041283242650e-01,5.559233912619982593e-02
1.894668651367806267e-01,5.131371289845581413e-02,2.463147421578109064e-01,5.658230462077311618e-01,-1.027549981565145099e-01,-4.020280115297709678e-01,-2.483702661443228932e-01,1.659183398809926935e-01,3.834165919663869437e-01,-1.057031113906228004e-01,-4.592426407470662220e-01,-3.580147872489872762e-01,5.409334442063448711e-02,5.095895938176101536e-01,-4.704792514993162422e-01,3.110440246090158140e-03,-4.097710528564507682e-02,-1.561317657423738903e-01,-3.522794252726620390e-01,-3.406622420041656718e-01,-1.414809022426366525e-01,-4.992567407231719434e-01,1.385160247034622205e-01,3.546441520403385006e-01,-4.071908282870874141e-01,2.828331076621405926e-01,4.526610193195448328e-01,-6.355798182879784930e-01,5.425436231498149686e-01,-2.846899231892141002e-01
-9.515473848026051451e-02,-4.104881899921315053e-02,2.839125645966159017e-02,-1.251601272778692098e-01,-6.982432258709016237e-02,-8.990304211323127404e-02,7.413179012494375969e-03,1.343695812774488574e-01,-8.187305667086247629e-02,-2.673194824675048653e-01,4.059650652598315729e-02,-1.577706492499421354e-01,6.085888714541766269e-03,-6.923081183024062946e-02,1.404662034297451956e-01,6.911872656721669561e-02,-9.380774509696993002e-02,-2.657981808921572875e-01,-2.669925026494503473e-01,1.433160830928998652e-01,-1.290592462499278170e-01,-5.228536977957768533e-02,-8.919979214513015786e-02,-3.818309273697650941e-02,-2.486301658201638121e-01,2.268513290662938636e-02,4.522452071315608002e-02,-6.717078271855186911e-02,6.021239153692926720e-03,-4.190128370447515627e-02
1.515515357248001585e-02,-3.636190764393129049e-01,4.929574296907191511e-01,1.183578895139465459e-01,1.138651552911779247e-01,-7.870064815523607205e-02,1.208082982744167755e-01,-1.108115524082999154e-01,-2.065808613615944048e-02,1.193108785967193775e-01,-7.542540640883019232e-02,9.123220562529166244e-02,1.339847028003808838e-01,1.175527235716779251e-01,7.361720234458976608e-02,4.262042518261265067e-02,-3.104469255435509112e-01,1.161719700216187479e-01,-5.364427215161262676e-03,2.843829322885821909e-01,-7.045888437087555189e-02,-1.987889659348785198e-01,2.030982485698176465e-01,-1.998510943293148878e-01,-1.206803390916259405e-01,8.162004417889533181e-02,-5.160447680693970585e-02,-7.988326304279320944e-02,9.076842225974229850e-02,-2.941595415540337530e-02
